,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,r
143,0.06,10,0.013632834505751644,0.08062333503807802,0.0110133002158322,0.0777207754866767,0.018716101631675763,0.09115812675784586,0.01487980163667922,0.08056413459934253,2
144,0.08,10,0.011584137436866686,0.05020620498107366,0.03836726761885101,0.21847315557242689,0.016081595768008137,0.05955392149096047,0.043339265250294794,0.23276689682314372,0
145,0.08,10,0.00754079823400154,0.05792651406654502,0.03789291115688603,0.22289524340487715,0.010429733086052717,0.06701298615031862,0.0430418373146959,0.23704745899855553,1
146,0.08,10,0.008111859458254787,0.1192444032769212,0.03599187919526968,0.25665635812043824,0.014417735201783053,0.12746212419794203,0.04449778091349731,0.2698951916282503,2
147,0.1,10,0.016617032330670085,0.10649411619827538,0.03706816479574822,0.2322649873938966,0.02356258653538346,0.11668025799350921,0.042785527811695645,0.2461356959825251,0
148,0.1,10,0.0158387224313654,0.09890359556659804,0.03601968339352336,0.2681637709711369,0.017755768034392192,0.10580561801129837,0.046414022877636435,0.2811471934459974,1
149,0.1,10,0.025489502177703145,0.07795580428488048,0.03961138891902175,0.20889900601869246,0.030465880503033952,0.0889313905087225,0.044357138707264446,0.22352013135156443,2
150,0.12,10,0.016006661393762778,0.0667413830825065,0.03967303950375289,0.20845840475075475,0.02139739318349769,0.07715486857248863,0.044415890567614184,0.22309532996362488,0
151,0.12,10,0.007959413263523245,0.09537238188715598,0.03601001797079632,0.25542321560657094,0.01095225876563135,0.1034212465867126,0.04433202051437907,0.26869090637056675,1
152,0.12,10,0.016732857959315003,0.10783516544438636,0.03597187732704639,0.2592757222303154,0.020086019993871766,0.11417233823654348,0.04487607885296728,0.2724542446637038,2
153,0.14,10,0.027005301817117314,0.09516650339812836,0.039060238252683704,0.21288677848236418,0.029716497454494378,0.1056240415018699,0.04387235851072147,0.22736790902857373,0
154,0.14,10,0.021513843315080265,0.0501950511661073,0.03689165566469383,0.23476082942894563,0.02365658187154504,0.06401097278711185,0.042803922282240045,0.24856049347106499,1
155,0.14,10,0.02274621753619756,0.02271279570807164,0.035802434073522606,0.044432254419522775,0.028654169020245354,0.025754546397691834,0.03902258494320621,0.057261876407633,2
156,0.16,10,0.038189634720448055,0.1486442715474915,0.03930906662604533,0.2110596276282388,0.0429092505008978,0.15425081694683254,0.04408390210951827,0.22560423763188042,0
157,0.16,10,0.015878538253854355,0.06898216769725277,0.03413895986345011,0.046053378597267,0.02021208882773742,0.07754715255045481,0.039197383484907866,0.05933413693248685,1
158,0.16,10,0.034245256082508335,0.09959759251343905,0.03628972342229418,0.13957792380812853,0.03574709916415467,0.10515962025867508,0.0504373500840535,0.15288097216466814,2
159,0.18,10,0.02619161639391018,0.02368325150844359,0.0344856958709946,0.04639021655373507,0.029064447693839434,0.027022779334701083,0.04024585483318626,0.0596155870657683,0
160,0.18,10,0.023540226296592366,0.08326526900646039,0.03505486564307361,0.04685644466120475,0.03195045206056698,0.09197622119304526,0.041765816771436114,0.05997376944382156,1
