,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,n,r
276,0.18,tanh,0.10790939385675985,0.4718653923886647,0.050058484196123326,0.2751938980305195,0.16152665093392998,0.4727684419800375,0.07433259452035813,0.2767718425751722,6,0
277,0.18,tanh,0.09552083788106994,0.008988850746704106,0.10819693268039102,0.06116876606945924,0.12698431682971942,0.009801853182662345,0.12206432845005621,0.06270616112624224,7,0
278,0.18,tanh,0.09975109625049085,0.26113519486047815,0.058809712327107765,0.363388974575495,0.14551102655479148,0.2657175387686705,0.07434816575439022,0.47963549730277255,8,0
279,0.18,tanh,0.08083838549593574,0.04451271331668621,0.07295353318305058,0.9873371769745989,0.11165837269870563,0.05261838037664248,0.08243639788348753,1.112884237478229,9,0
280,0.18,tanh,0.09761260303650826,0.12654147591157222,0.1363033847316316,0.7443105992179807,0.10888550535586364,0.12680950420807258,0.1732957639189671,0.7595768611610584,0,1
281,0.18,tanh,0.0853881844741041,0.07639662200434663,0.13625797382829438,0.29419067294933243,0.11159499882785096,0.09052277514072236,0.165391013324118,0.2945482758979592,1,1
282,0.18,tanh,0.07829988826647552,0.5101000072328623,0.07619369076322619,0.36516189986682324,0.1203082352417425,0.5152509028292608,0.09428428712892516,0.3838941098327947,2,1
283,0.18,tanh,0.07468497868396258,0.034534118638497716,0.08564354539113478,0.24077168659762294,0.0887715733278809,0.03922780847677417,0.09866874734346738,0.2414830790274702,3,1
284,0.18,tanh,0.0776762055503294,0.28533189111344487,0.0426559191368848,0.3962819196271776,0.11356712568530238,0.2863888526629216,0.0996851259903046,0.48413179950509,4,1
285,0.18,tanh,0.0883240456276139,0.06510045427149332,0.1216062138834454,0.0258189205308397,0.11078433624301036,0.08467711382869123,0.13075630749939898,0.027059720276762015,5,1
286,0.18,tanh,0.13811606911608423,1.4725219550959754,0.0397381433886055,0.2362521661093581,0.2426015793283719,1.4924093049983953,0.048603820629637674,0.27337549524363686,6,1
287,0.18,tanh,0.11391413501617223,0.09080653012194337,0.10819693268039102,0.06116876606945924,0.14852362010384831,0.09219582152012548,0.12206432845005621,0.06270616112624224,7,1
288,0.18,tanh,0.15113562165170766,0.329462777426221,0.05880971231781537,0.36338897377992174,0.21154353916431395,0.3308031226292971,0.07434816575511156,0.4796354963805433,8,1
289,0.18,tanh,0.11914407824580651,0.053681479549984,0.0729535331724736,0.9873371766276242,0.16098605950760483,0.06769257454685342,0.08243639786042466,1.1128842371240228,9,1
290,0.18,tanh,0.0979969591380852,0.10547859408966523,0.1363033847316316,0.7443105992179807,0.1090688924502269,0.10709243848903467,0.1732957639189671,0.7595768611610584,0,2
291,0.18,tanh,0.08926835269457539,0.02781851946572618,0.13625797382829438,0.29419067294933243,0.1142625647276634,0.03539068681449465,0.165391013324118,0.2945482758979592,1,2
292,0.18,tanh,0.09135272335436362,0.5789964997453376,0.07619369022891838,0.3651618953639912,0.12606379029042164,0.587631972116956,0.09428428715605458,0.38389410534062146,2,2
293,0.18,tanh,0.07581178314361733,0.10739692496530939,0.08564354539113478,0.24077168659762294,0.0929640802899812,0.13940267315381702,0.09866874734346738,0.2414830790274702,3,2
294,0.18,tanh,0.052169907580490046,0.23238690255594865,0.0426559191368848,0.3962819196271776,0.07912075479839376,0.23598244426202836,0.0996851259903046,0.48413179950509,4,2
295,0.18,tanh,0.10738643996270045,0.6829776392106357,0.06971603966324684,0.14943275193230707,0.145983741418116,0.6865945489927068,0.0809850994942835,0.15357990693608714,5,2
296,0.18,tanh,0.08662174851685589,1.537685745340981,0.039738163066165434,0.23625206602160836,0.1350898344336934,1.6026614210338122,0.048603850819301006,0.2733753623339189,6,2
297,0.18,tanh,0.16696457259557806,1.4216756762693123,0.10819693268039102,0.06116876606945924,0.22712833401651467,1.610040805205236,0.12206432845005621,0.06270616112624224,7,2
298,0.18,tanh,0.08984080327178183,0.37404828862370143,0.058809712313403824,0.36338897340222637,0.12291745401857962,0.4283315192143818,0.074348165755454,0.4796354959427185,8,2
299,0.18,tanh,0.08265988754736824,0.125118591156315,0.07295353319840645,0.9873371774783437,0.12456966505965562,0.1411746082234537,0.08243639791697067,1.112884237992473,9,2
300,0.2,tanh,0.09176098172255909,0.0901313664070697,0.04515418398763862,0.0683128146161313,0.11938852312258254,0.09017335104755392,0.05189310129899011,0.06834994594733941,0,0
301,0.2,tanh,0.08744515628269225,0.22199458141136566,0.10128663439763716,0.008676687979563703,0.12194554425145124,0.22208631228411832,0.12972968663121875,0.00955320569802285,1,0
